time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm)
1957-02-16,10.2,-2.2,3.5,0.00,0.00,0.00,11.96,1.38
1957-02-17,8.7,-2.1,3.1,0.60,0.60,0.00,8.01,1.06
1957-02-18,6.2,0.2,4.1,24.10,23.40,0.49,2.46,0.47
1957-02-19,10.5,-2.3,3.3,0.00,0.00,0.00,12.91,1.61
1957-02-20,4.0,-2.3,1.2,9.50,8.50,0.70,2.30,0.35
1957-02-21,9.1,0.6,4.0,11.00,10.90,0.07,12.26,1.89
1957-02-22,8.0,-3.5,1.9,0.40,0.40,0.00,11.62,1.44
1957-02-23,7.9,-4.7,2.1,0.00,0.00,0.00,12.38,1.40
1957-02-24,8.8,-0.6,3.4,2.50,2.50,0.00,10.72,1.21
1957-02-25,12.3,-1.7,4.6,0.30,0.30,0.00,11.03,1.41
1957-02-26,13.1,0.5,6.5,0.00,0.00,0.00,9.59,1.28
1957-02-27,9.7,2.5,6.4,10.30,10.30,0.00,7.20,0.87
1957-02-28,11.3,-1.0,4.3,0.00,0.00,0.00,14.72,1.80
1957-03-01,8.1,-3.6,2.4,0.00,0.00,0.00,14.65,1.81
1957-03-02,4.7,-2.1,1.3,0.00,0.00,0.00,12.50,1.32
1957-03-03,7.2,-4.5,1.0,0.00,0.00,0.00,14.85,1.60
1957-03-04,10.0,-3.5,2.5,0.00,0.00,0.00,14.30,1.67
1957-03-05,10.2,-2.7,4.0,0.00,0.00,0.00,10.57,1.29
1957-03-06,9.3,2.7,6.3,6.10,6.10,0.00,4.02,0.65
1957-03-07,9.8,3.6,7.5,5.50,5.50,0.00,5.71,0.82
1957-03-08,13.7,1.0,6.8,0.00,0.00,0.00,13.17,1.76
1957-03-09,14.4,2.4,8.5,0.90,0.90,0.00,12.62,1.83
1957-03-10,9.1,3.4,6.6,1.20,1.20,0.00,6.22,1.04
1957-03-11,11.2,1.5,6.5,0.00,0.00,0.00,14.22,1.82
1957-03-12,12.5,-2.2,5.7,0.00,0.00,0.00,17.14,2.16
1957-03-13,13.9,-2.4,5.6,0.00,0.00,0.00,17.30,2.32
1957-03-14,14.6,-2.0,6.3,0.00,0.00,0.00,16.75,2.27
1957-03-15,14.8,-0.5,7.2,0.00,0.00,0.00,16.87,2.22
1957-03-16,15.7,2.0,8.8,0.00,0.00,0.00,15.13,2.12
1957-03-17,15.5,7.2,10.7,0.00,0.00,0.00,16.60,2.26
1957-03-18,14.5,6.9,10.5,0.00,0.00,0.00,11.93,1.70
1957-03-19,15.8,2.9,10.0,0.00,0.00,0.00,14.03,2.06
1957-03-20,15.5,2.8,9.8,0.00,0.00,0.00,13.28,1.96
1957-03-21,15.8,9.0,12.4,0.00,0.00,0.00,11.44,1.75
1957-03-22,14.6,9.6,12.3,0.60,0.60,0.00,6.81,1.12
1957-03-23,14.3,7.4,10.8,15.80,15.80,0.00,9.28,1.41
1957-03-24,14.1,6.7,10.7,5.10,5.10,0.00,12.49,1.85
1957-03-25,15.4,3.1,9.6,0.90,0.90,0.00,15.30,2.34
1957-03-26,14.4,8.1,10.9,4.50,4.50,0.00,13.33,2.02
1957-03-27,13.3,8.7,10.4,1.30,1.30,0.00,11.03,1.68
1957-03-28,13.5,8.2,10.6,0.00,0.00,0.00,11.07,1.63
1957-03-29,14.6,5.1,10.3,0.20,0.20,0.00,11.13,1.72
1957-03-30,13.7,3.2,8.9,0.90,0.90,0.00,11.61,1.67
1957-03-31,10.7,7.6,9.0,0.60,0.60,0.00,6.67,1.15
1957-04-01,10.9,7.7,9.2,5.10,5.10,0.00,6.11,1.04
1957-04-02,11.0,8.0,9.3,13.70,13.70,0.00,6.22,1.00
1957-04-03,15.1,2.1,8.4,0.50,0.50,0.00,19.43,2.66
1957-04-04,15.8,3.6,10.0,2.20,2.20,0.00,12.45,1.93
1957-04-05,18.9,6.9,13.3,0.00,0.00,0.00,19.38,3.08
1957-04-06,17.2,6.2,12.2,0.10,0.10,0.00,19.18,2.93
1957-04-07,16.9,6.2,12.0,0.20,0.20,0.00,17.26,2.52
1957-04-08,10.2,4.8,7.3,15.60,15.60,0.00,10.55,1.38
1957-04-09,9.8,6.6,8.0,3.00,3.00,0.00,8.35,1.21
1957-04-10,11.4,6.8,9.2,17.20,17.20,0.00,2.84,0.64
1957-04-11,10.7,7.7,9.3,14.40,14.40,0.00,3.71,0.71
1957-04-12,9.4,3.1,7.7,21.20,21.20,0.00,4.19,0.90
1957-04-13,11.2,-0.8,5.6,0.30,0.30,0.00,22.74,3.02
1957-04-14,12.1,-1.7,6.2,0.20,0.20,0.00,23.68,3.25
1957-04-15,12.2,-1.1,6.2,0.20,0.20,0.00,23.89,3.18
1957-04-16,13.4,-1.2,6.7,0.00,0.00,0.00,24.57,3.32
1957-04-17,15.9,-0.1,8.8,0.00,0.00,0.00,24.32,3.45
1957-04-18,17.9,2.8,11.2,0.00,0.00,0.00,21.88,3.36
1957-04-19,18.9,3.8,12.1,0.00,0.00,0.00,23.07,3.59
1957-04-20,15.0,6.1,11.7,2.10,2.10,0.00,10.98,1.75
1957-04-21,15.5,9.0,12.2,7.30,7.30,0.00,16.93,2.44
1957-04-22,15.5,7.0,11.6,0.00,0.00,0.00,19.36,2.93
1957-04-23,16.9,5.1,11.9,0.00,0.00,0.00,20.86,3.14
1957-04-24,19.3,8.4,14.2,0.60,0.60,0.00,22.96,3.67
1957-04-25,17.0,7.7,12.9,1.70,1.70,0.00,16.16,2.68
1957-04-26,17.4,9.8,13.6,0.00,0.00,0.00,19.43,3.11
1957-04-27,18.5,7.9,13.2,1.70,1.70,0.00,15.96,2.73
1957-04-28,18.3,7.6,13.8,0.00,0.00,0.00,22.14,3.51
1957-04-29,18.3,6.2,13.2,4.60,4.60,0.00,14.94,2.62
1957-04-30,17.4,12.0,14.3,1.00,1.00,0.00,11.42,2.01
1957-05-01,16.2,9.6,12.9,8.50,8.50,0.00,16.97,2.53
1957-05-02,14.6,11.7,12.9,19.30,19.30,0.00,6.93,1.30
1957-05-03,14.7,10.4,12.4,8.10,8.10,0.00,11.80,1.87
1957-05-04,15.7,9.9,12.9,6.70,6.70,0.00,18.42,2.88
1957-05-05,17.1,5.1,11.9,1.30,1.30,0.00,22.27,3.36
1957-05-06,10.6,3.4,8.0,5.90,5.90,0.00,19.27,2.70
1957-05-07,13.0,-0.9,6.8,0.00,0.00,0.00,26.33,3.76
1957-05-08,12.1,-0.1,7.2,0.00,0.00,0.00,20.65,3.09
1957-05-09,13.2,2.6,9.1,0.00,0.00,0.00,18.10,2.65
1957-05-10,15.5,5.3,11.2,0.40,0.40,0.00,19.78,2.98
1957-05-11,17.4,8.1,13.1,0.20,0.20,0.00,21.21,3.31
1957-05-12,17.4,10.7,14.1,0.60,0.60,0.00,16.08,2.63
1957-05-13,18.8,9.9,14.8,1.60,1.60,0.00,21.41,3.44
1957-05-14,21.7,7.2,15.4,0.20,0.20,0.00,24.08,4.16
1957-05-15,21.8,9.6,16.7,0.00,0.00,0.00,24.54,4.22
1957-05-16,20.9,9.9,15.9,4.30,4.30,0.00,19.39,3.36
1957-05-17,18.8,11.5,14.8,20.40,20.40,0.00,14.05,2.53
1957-05-18,21.3,7.4,16.0,0.00,0.00,0.00,25.80,4.31
1957-05-19,20.7,8.8,15.1,10.40,10.40,0.00,23.51,3.85
1957-05-20,19.0,9.4,15.1,3.10,3.10,0.00,22.43,3.75
1957-05-21,20.9,9.4,15.8,0.00,0.00,0.00,24.80,4.18
1957-05-22,17.4,7.5,13.3,3.70,3.70,0.00,22.34,3.37
1957-05-23,16.8,9.3,13.6,0.00,0.00,0.00,9.23,1.70
1957-05-24,16.4,9.3,13.2,5.60,5.60,0.00,9.94,1.73
1957-05-25,17.3,11.0,14.1,20.40,20.40,0.00,11.09,1.96
1957-05-26,14.4,10.8,12.6,27.90,27.90,0.00,2.93,0.69
1957-05-27,12.3,9.4,10.7,6.60,6.60,0.00,4.40,0.90
1957-05-28,12.9,10.1,11.1,9.20,9.20,0.00,7.11,1.22
1957-05-29,14.1,10.2,11.9,1.70,1.70,0.00,7.75,1.39
1957-05-30,15.6,9.8,12.8,0.00,0.00,0.00,15.36,2.54
1957-05-31,18.2,6.9,13.7,0.00,0.00,0.00,21.59,3.37
1957-06-01,20.1,7.1,15.0,0.00,0.00,0.00,24.53,4.02
1957-06-02,21.4,9.0,16.3,0.30,0.30,0.00,21.46,3.70
1957-06-03,17.2,11.1,14.7,7.90,7.90,0.00,7.14,1.25
1957-06-04,19.0,13.8,16.7,6.50,6.50,0.00,19.27,3.10
1957-06-05,22.4,9.6,16.8,0.00,0.00,0.00,25.40,4.36
1957-06-06,21.8,9.7,17.0,0.70,0.70,0.00,22.21,3.77
1957-06-07,20.9,14.5,17.7,6.50,6.50,0.00,15.11,2.73
1957-06-08,20.6,14.1,17.3,5.60,5.60,0.00,14.69,2.62
1957-06-09,20.1,13.6,16.8,9.10,9.10,0.00,15.30,2.60
1957-06-10,21.9,13.3,18.0,9.00,9.00,0.00,19.23,3.35
1957-06-11,21.0,15.4,18.0,15.80,15.80,0.00,15.46,2.71
1957-06-12,20.0,13.3,17.1,17.50,17.50,0.00,8.47,1.66
1957-06-13,27.9,14.2,20.8,5.90,5.90,0.00,21.66,4.21
1957-06-14,26.2,16.3,21.4,7.20,7.20,0.00,21.28,4.13
1957-06-15,26.2,14.8,21.0,7.80,7.80,0.00,21.69,4.14
1957-06-16,23.1,16.2,19.4,31.30,31.30,0.00,16.05,2.94
1957-06-17,21.4,14.6,18.0,12.40,12.40,0.00,15.13,2.74
1957-06-18,22.4,13.6,18.6,0.40,0.40,0.00,23.30,4.05
1957-06-19,24.1,13.0,19.4,0.00,0.00,0.00,24.42,4.34
1957-06-20,25.9,16.2,21.2,0.60,0.60,0.00,21.09,4.03
1957-06-21,25.2,18.1,21.8,6.10,6.10,0.00,18.96,3.59
1957-06-22,22.4,17.3,19.9,6.70,6.70,0.00,16.76,3.04
1957-06-23,23.8,17.3,20.4,1.80,1.80,0.00,16.40,3.17
1957-06-24,22.1,16.7,19.6,6.10,6.10,0.00,14.89,2.71
1957-06-25,22.4,12.8,18.2,1.70,1.70,0.00,20.28,3.52
1957-06-26,20.2,11.4,16.6,3.00,3.00,0.00,26.51,4.32
1957-06-27,22.0,9.0,16.7,0.00,0.00,0.00,28.35,4.85
1957-06-28,23.5,11.3,18.1,0.00,0.00,0.00,28.14,4.91
1957-06-29,26.7,13.0,20.8,0.00,0.00,0.00,27.22,5.06
1957-06-30,28.6,15.2,23.1,0.00,0.00,0.00,26.42,5.18
1957-07-01,27.7,17.3,23.0,0.70,0.70,0.00,23.60,4.61
1957-07-02,28.6,16.1,23.4,0.00,0.00,0.00,25.96,5.14
1957-07-03,29.3,17.1,24.3,0.00,0.00,0.00,25.83,5.23
1957-07-04,29.6,15.2,23.9,0.00,0.00,0.00,28.05,5.57
1957-07-05,30.7,16.6,24.8,0.00,0.00,0.00,28.13,5.69
1957-07-06,32.1,17.3,25.6,0.00,0.00,0.00,27.94,5.69
1957-07-07,32.1,19.2,26.5,0.00,0.00,0.00,26.74,5.56
1957-07-08,31.0,19.2,26.2,0.00,0.00,0.00,26.37,5.56
1957-07-09,29.9,19.0,25.2,1.10,1.10,0.00,25.92,5.35
1957-07-10,23.7,17.9,20.4,23.00,23.00,0.00,16.85,3.07
1957-07-11,24.4,14.8,18.9,11.20,11.20,0.00,17.54,4.01
1957-07-12,25.0,13.5,20.0,0.00,0.00,0.00,28.52,5.38
1957-07-13,25.8,13.7,20.8,0.00,0.00,0.00,24.27,4.51
1957-07-14,25.3,15.6,21.2,1.20,1.20,0.00,22.45,4.23
1957-07-15,20.1,15.6,18.1,10.40,10.40,0.00,16.80,2.87
1957-07-16,23.1,11.8,17.8,0.40,0.40,0.00,26.15,4.61
1957-07-17,21.6,15.0,18.3,4.40,4.40,0.00,21.51,3.72
1957-07-18,22.8,12.0,18.3,1.80,1.80,0.00,20.83,3.66
1957-07-19,20.4,15.2,18.0,11.40,11.40,0.00,12.78,2.10
1957-07-20,24.0,13.5,18.5,4.80,4.80,0.00,26.68,4.61
1957-07-21,21.8,13.5,18.0,3.20,3.20,0.00,22.14,3.75
1957-07-22,24.1,12.1,17.8,0.00,0.00,0.00,24.54,4.74
1957-07-23,24.7,12.7,19.0,0.00,0.00,0.00,24.82,5.28
1957-07-24,23.9,13.3,19.2,0.00,0.00,0.00,26.23,4.87
1957-07-25,25.5,12.7,20.0,0.00,0.00,0.00,25.41,4.60
1957-07-26,24.8,15.0,21.0,0.00,0.00,0.00,22.80,4.18
1957-07-27,24.0,15.7,20.3,0.80,0.80,0.00,16.87,3.10
1957-07-28,23.3,15.9,19.0,3.40,3.40,0.00,23.60,3.97
1957-07-29,23.0,12.4,18.2,0.00,0.00,0.00,24.53,4.30
1957-07-30,23.6,12.2,18.6,0.00,0.00,0.00,25.23,4.47
1957-07-31,24.7,14.0,19.6,0.00,0.00,0.00,23.44,4.29
1957-08-01,24.7,14.9,20.0,0.00,0.00,0.00,22.61,4.18
1957-08-02,25.9,15.7,21.2,0.50,0.50,0.00,23.09,4.32
1957-08-03,25.7,16.0,21.1,0.70,0.70,0.00,21.57,4.09
1957-08-04,25.1,16.0,20.7,0.00,0.00,0.00,20.79,3.92
1957-08-05,26.3,18.6,22.2,0.00,0.00,0.00,20.36,3.97
1957-08-06,25.7,17.8,21.9,0.30,0.30,0.00,18.41,3.55
1957-08-07,26.3,17.2,22.0,0.20,0.20,0.00,18.38,3.57
1957-08-08,25.8,16.3,22.2,0.20,0.20,0.00,16.65,3.23
1957-08-09,25.5,18.3,22.1,0.10,0.10,0.00,16.33,3.19
1957-08-10,27.3,19.2,23.5,0.60,0.60,0.00,21.93,4.31
1957-08-11,25.7,17.1,22.3,0.00,0.00,0.00,20.72,4.01
1957-08-12,26.4,17.7,22.2,0.00,0.00,0.00,17.75,3.53
1957-08-13,27.6,18.5,23.1,0.00,0.00,0.00,17.31,3.56
1957-08-14,24.5,18.0,21.0,10.30,10.30,0.00,13.74,2.59
1957-08-15,23.4,12.9,18.7,0.50,0.50,0.00,16.64,3.07
1957-08-16,22.0,15.3,18.5,4.30,4.30,0.00,16.25,2.87
1957-08-17,22.9,11.7,17.7,1.30,1.30,0.00,21.74,3.85
1957-08-18,21.1,14.0,17.5,1.60,1.60,0.00,11.08,2.11
1957-08-19,22.8,10.0,16.9,1.00,1.00,0.00,22.60,3.89
1957-08-20,24.2,10.8,17.7,0.00,0.00,0.00,24.05,4.44
1957-08-21,24.0,12.3,18.5,0.00,0.00,0.00,21.70,3.89
1957-08-22,26.7,12.8,19.4,0.00,0.00,0.00,23.36,4.53
1957-08-23,18.8,16.2,17.4,2.10,2.10,0.00,9.44,2.05
1957-08-24,20.6,15.9,17.9,0.70,0.70,0.00,10.54,1.93
1957-08-25,21.8,11.5,17.1,3.30,3.30,0.00,15.18,2.61
1957-08-26,24.0,14.1,18.9,1.30,1.30,0.00,22.06,3.99
1957-08-27,21.0,13.8,17.2,0.40,0.40,0.00,14.54,2.60
1957-08-28,22.2,10.7,16.5,0.60,0.60,0.00,18.36,3.21
1957-08-29,20.3,9.2,15.4,0.10,0.10,0.00,18.72,3.23
1957-08-30,19.6,12.5,16.0,0.00,0.00,0.00,13.89,2.50
1957-08-31,20.6,11.8,16.3,0.00,0.00,0.00,18.09,3.04
1957-09-01,20.8,10.7,16.4,0.00,0.00,0.00,13.82,2.37
1957-09-02,19.6,14.8,17.1,7.30,7.30,0.00,13.67,2.33
1957-09-03,19.5,13.0,15.8,7.40,7.40,0.00,7.03,1.40
1957-09-04,22.3,8.1,15.9,0.00,0.00,0.00,21.25,3.73
1957-09-05,22.1,8.3,15.6,0.00,0.00,0.00,21.16,3.56
1957-09-06,23.4,10.6,17.0,0.00,0.00,0.00,20.10,3.56
1957-09-07,23.5,11.3,17.7,0.00,0.00,0.00,19.01,3.43
1957-09-08,24.9,11.4,18.6,0.00,0.00,0.00,19.81,3.60
1957-09-09,25.1,12.8,19.1,0.00,0.00,0.00,19.15,3.41
1957-09-10,23.7,12.4,18.7,0.00,0.00,0.00,16.77,3.07
1957-09-11,21.9,12.9,17.8,0.70,0.70,0.00,11.83,2.14
1957-09-12,24.3,12.0,17.7,0.00,0.00,0.00,14.99,2.78
1957-09-13,18.8,10.5,15.1,0.50,0.50,0.00,16.43,2.92
1957-09-14,18.1,9.5,13.8,4.60,4.60,0.00,13.08,2.31
1957-09-15,18.0,6.1,12.6,0.00,0.00,0.00,19.09,3.14
1957-09-16,18.4,5.0,12.0,0.00,0.00,0.00,18.33,2.91
1957-09-17,18.8,5.4,12.4,0.00,0.00,0.00,18.83,2.96
1957-09-18,21.2,7.5,14.5,0.00,0.00,0.00,18.40,3.06
1957-09-19,21.0,9.2,15.4,0.00,0.00,0.00,17.58,2.88
1957-09-20,20.7,11.0,16.2,0.00,0.00,0.00,12.21,2.12
1957-09-21,21.6,15.8,18.3,0.00,0.00,0.00,11.73,2.17
1957-09-22,22.6,11.6,17.5,0.00,0.00,0.00,12.36,2.28
1957-09-23,22.1,15.9,18.5,0.20,0.20,0.00,8.81,1.88
1957-09-24,25.0,11.7,18.3,0.00,0.00,0.00,16.89,3.14
1957-09-25,24.5,13.5,18.8,0.70,0.70,0.00,15.80,2.94
1957-09-26,17.2,14.4,16.1,17.50,17.50,0.00,4.68,0.81
1957-09-27,20.7,11.4,16.0,0.20,0.20,0.00,14.75,2.48
1957-09-28,20.7,8.8,15.1,0.00,0.00,0.00,16.12,2.57
1957-09-29,19.2,12.3,15.1,0.10,0.10,0.00,13.03,2.10
1957-09-30,19.6,12.0,15.5,5.60,5.60,0.00,11.11,1.87
1957-10-01,12.3,8.3,9.6,27.60,27.60,0.00,2.66,0.51
1957-10-02,13.0,8.6,10.5,0.00,0.00,0.00,7.71,1.23
1957-10-03,14.2,8.8,11.1,0.00,0.00,0.00,14.74,2.02
1957-10-04,16.7,5.9,11.6,0.00,0.00,0.00,15.67,2.27
1957-10-05,14.3,8.8,12.2,0.00,0.00,0.00,9.82,1.58
1957-10-06,15.7,3.4,9.6,0.00,0.00,0.00,15.57,2.18
1957-10-07,15.7,4.4,10.3,0.00,0.00,0.00,12.46,1.85
1957-10-08,19.2,6.7,12.9,0.00,0.00,0.00,13.27,2.09
1957-10-09,19.4,9.7,14.2,0.00,0.00,0.00,11.64,1.86
1957-10-10,20.2,8.9,14.6,0.00,0.00,0.00,11.28,1.83
1957-10-11,18.4,10.5,14.9,0.10,0.10,0.00,9.36,1.50
1957-10-12,19.1,12.5,16.1,0.00,0.00,0.00,11.06,1.80
1957-10-13,19.1,11.0,15.1,0.00,0.00,0.00,9.55,1.58
1957-10-14,18.8,11.2,15.2,0.00,0.00,0.00,9.84,1.59
1957-10-15,17.5,11.7,14.9,0.00,0.00,0.00,7.92,1.29
1957-10-16,17.7,13.4,15.5,0.10,0.10,0.00,9.14,1.47
1957-10-17,18.8,11.1,14.8,0.00,0.00,0.00,12.36,1.90
1957-10-18,17.6,8.7,13.3,0.00,0.00,0.00,7.96,1.28
1957-10-19,16.4,13.7,14.9,1.40,1.40,0.00,4.64,0.87
1957-10-20,14.2,13.4,13.8,21.90,21.90,0.00,0.95,0.35
1957-10-21,14.0,11.9,12.9,15.60,15.60,0.00,2.41,0.58
1957-10-22,12.4,10.9,11.6,3.70,3.70,0.00,3.16,0.58
1957-10-23,14.1,6.7,10.2,11.30,11.30,0.00,5.33,1.17
1957-10-24,14.4,2.4,8.7,0.00,0.00,0.00,12.07,1.64
1957-10-25,15.1,2.8,8.6,0.00,0.00,0.00,11.69,1.62
1957-10-26,14.8,2.7,8.5,0.00,0.00,0.00,11.50,1.55
1957-10-27,15.8,2.7,9.1,0.00,0.00,0.00,11.13,1.54
1957-10-28,15.2,4.3,9.7,2.10,2.10,0.00,8.56,1.22
1957-10-29,14.6,5.9,9.4,0.00,0.00,0.00,9.71,1.31
1957-10-30,14.1,5.0,9.3,0.00,0.00,0.00,8.42,1.13
1957-10-31,14.8,4.3,9.3,0.00,0.00,0.00,9.27,1.29
1957-11-01,12.3,5.5,9.0,0.00,0.00,0.00,5.48,0.77
1957-11-02,12.1,9.2,10.5,4.70,4.70,0.00,3.47,0.53
1957-11-03,12.7,9.1,10.8,2.00,2.00,0.00,5.39,0.78
1957-11-04,13.2,8.9,10.7,0.90,0.90,0.00,2.61,0.54
1957-11-05,13.8,8.2,10.9,1.80,1.80,0.00,4.32,0.83
1957-11-06,13.4,11.4,12.3,39.50,39.50,0.00,1.26,0.53
1957-11-07,13.4,9.5,11.1,18.90,18.90,0.00,3.60,0.60
1957-11-08,12.2,7.8,9.6,14.50,14.50,0.00,4.60,0.70
1957-11-09,11.2,5.2,8.9,9.50,9.50,0.00,3.14,0.64
1957-11-10,11.1,8.8,10.2,50.80,50.80,0.00,0.65,0.50
1957-11-11,12.8,3.1,7.9,0.10,0.10,0.00,7.14,0.95
1957-11-12,15.6,2.4,7.9,0.00,0.00,0.00,8.99,1.22
1957-11-13,12.7,3.3,8.1,0.00,0.00,0.00,4.95,0.74
1957-11-14,9.2,7.5,8.4,0.40,0.40,0.00,2.12,0.41
1957-11-15,10.4,7.5,8.7,0.00,0.00,0.00,4.73,0.62
1957-11-16,11.0,2.5,6.8,0.00,0.00,0.00,7.83,0.93
1957-11-17,10.9,1.7,5.9,0.00,0.00,0.00,5.88,0.74
1957-11-18,9.2,1.9,5.9,0.80,0.80,0.00,4.58,0.59
1957-11-19,8.2,4.3,6.3,0.10,0.10,0.00,5.50,0.65
1957-11-20,6.0,3.1,4.6,0.00,0.00,0.00,4.65,0.56
1957-11-21,7.2,0.5,4.3,0.00,0.00,0.00,6.03,0.66
1957-11-22,7.0,-1.0,2.6,0.00,0.00,0.00,6.49,0.69
1957-11-23,8.7,2.2,5.2,0.30,0.30,0.00,3.45,0.54
1957-11-24,10.2,0.1,4.7,0.00,0.00,0.00,7.09,0.84
1957-11-25,9.6,-0.6,3.6,0.00,0.00,0.00,7.05,0.79
1957-11-26,11.3,-1.0,3.8,0.00,0.00,0.00,6.96,0.83
1957-11-27,13.2,-0.8,4.7,0.00,0.00,0.00,7.04,0.87
1957-11-28,11.9,-0.2,4.6,0.00,0.00,0.00,6.98,0.82
1957-11-29,11.9,-0.7,4.2,0.00,0.00,0.00,6.21,0.76
1957-11-30,7.6,0.4,2.7,1.20,0.90,0.21,3.03,0.56
1957-12-01,1.4,-2.8,-0.3,0.00,0.00,0.00,6.71,0.75
1957-12-02,3.9,-2.5,-0.1,0.00,0.00,0.00,7.10,0.65
1957-12-03,6.2,-3.6,0.2,0.00,0.00,0.00,6.85,0.69
1957-12-04,7.7,-2.5,1.4,0.00,0.00,0.00,6.97,0.70
1957-12-05,6.1,-2.0,2.0,0.00,0.00,0.00,4.93,0.54
1957-12-06,7.0,-2.8,1.0,0.00,0.00,0.00,6.56,0.65
1957-12-07,4.2,-2.0,1.2,0.00,0.00,0.00,3.21,0.35
1957-12-08,6.6,-0.3,2.9,0.00,0.00,0.00,4.95,0.50
1957-12-09,9.8,-2.1,2.7,0.00,0.00,0.00,5.60,0.60
1957-12-10,8.6,-1.4,3.2,0.00,0.00,0.00,4.87,0.60
1957-12-11,6.4,-1.5,3.7,13.40,13.40,0.00,1.52,0.39
1957-12-12,9.6,4.7,6.7,31.40,31.40,0.00,0.48,0.28
1957-12-13,9.6,6.2,8.7,44.90,44.90,0.00,0.35,0.38
1957-12-14,9.4,2.0,5.7,4.50,4.50,0.00,4.22,0.49
1957-12-15,9.6,0.6,4.2,1.30,1.30,0.00,3.97,0.48
1957-12-16,8.6,-0.1,3.3,0.00,0.00,0.00,5.03,0.55
1957-12-17,6.1,-2.6,0.6,0.00,0.00,0.00,5.43,0.53
1957-12-18,5.8,-3.4,-0.2,0.00,0.00,0.00,5.10,0.52
1957-12-19,5.8,-4.3,-0.3,0.00,0.00,0.00,5.59,0.56
1957-12-20,6.1,-4.0,-0.4,0.00,0.00,0.00,6.17,0.60
1957-12-21,4.3,-4.8,-1.2,0.00,0.00,0.00,6.04,0.58
1957-12-22,2.9,-4.9,-1.9,0.00,0.00,0.00,5.00,0.49
1957-12-23,0.5,-4.0,-1.2,2.30,0.10,1.54,1.92,0.26
1957-12-24,2.3,-0.5,0.9,7.70,4.40,2.31,1.77,0.24
1957-12-25,5.6,-2.3,1.9,3.90,3.90,0.00,2.69,0.33
1957-12-26,4.3,-2.7,0.4,0.00,0.00,0.00,3.90,0.40
1957-12-27,6.5,-3.4,0.2,0.10,0.10,0.00,5.34,0.55
1957-12-28,5.0,-2.8,0.7,2.90,2.70,0.14,2.49,0.35
1957-12-29,4.2,-3.0,0.0,0.00,0.00,0.00,3.88,0.43
1957-12-30,5.1,-4.3,-0.3,0.00,0.00,0.00,5.19,0.53
1957-12-31,7.3,-4.7,-0.8,0.00,0.00,0.00,6.24,0.62
1958-01-01,5.8,-4.9,-1.2,0.00,0.00,0.00,6.31,0.63
1958-01-02,4.2,-4.2,-0.9,0.00,0.00,0.00,2.96,0.38
1958-01-03,6.2,-3.4,-0.1,0.00,0.00,0.00,6.15,0.59
1958-01-04,4.5,-3.1,0.2,0.10,0.10,0.00,3.86,0.41
1958-01-05,2.3,-2.0,0.0,1.70,0.90,0.56,3.28,0.35
1958-01-06,6.6,-3.2,1.0,0.40,0.10,0.21,6.32,0.62
1958-01-07,9.9,-2.3,2.0,0.10,0.10,0.00,5.95,0.83
1958-01-08,8.3,-3.2,0.9,0.00,0.00,0.00,7.11,1.15
1958-01-09,6.1,-3.9,0.3,0.60,0.60,0.00,4.01,0.53
1958-01-10,7.6,-4.2,0.1,0.00,0.00,0.00,7.07,0.74
1958-01-11,2.4,-3.5,0.1,4.80,2.50,1.61,1.71,0.25
1958-01-12,1.9,-0.5,0.7,11.70,8.00,2.59,1.00,0.18
1958-01-13,6.5,-4.9,0.1,0.80,0.80,0.00,4.93,0.52
1958-01-14,8.6,-7.2,-0.9,0.00,0.00,0.00,6.65,0.70
1958-01-15,10.2,-2.7,1.9,0.00,0.00,0.00,7.28,0.81
1958-01-16,8.2,-2.8,1.3,0.00,0.00,0.00,7.18,0.74
1958-01-17,6.1,-3.3,0.8,0.00,0.00,0.00,5.68,0.58
1958-01-18,5.4,-3.5,0.5,0.00,0.00,0.00,6.90,0.67
1958-01-19,5.4,-4.0,-0.1,0.00,0.00,0.00,6.59,0.63
1958-01-20,5.9,-3.2,1.2,0.20,0.20,0.00,4.13,0.48
1958-01-21,4.4,-4.6,0.0,0.70,0.20,0.35,7.46,0.85
1958-01-22,2.4,-6.0,-2.0,0.00,0.00,0.00,6.27,0.65
1958-01-23,2.9,-2.7,-0.5,0.10,0.00,0.07,6.25,0.60
1958-01-24,3.3,-5.2,-1.1,0.00,0.00,0.00,7.67,0.71
1958-01-25,4.6,-6.0,-2.1,0.00,0.00,0.00,8.74,0.87
1958-01-26,2.1,-5.7,-1.6,0.00,0.00,0.00,6.07,0.64
1958-01-27,4.2,-5.2,-0.8,0.00,0.00,0.00,8.08,0.81
1958-01-28,4.4,-5.1,-1.1,0.00,0.00,0.00,8.82,0.87
1958-01-29,7.7,-5.8,-0.6,0.00,0.00,0.00,9.17,0.99
1958-01-30,9.6,-4.8,0.5,0.00,0.00,0.00,9.18,1.08
1958-01-31,9.1,-4.2,1.2,0.00,0.00,0.00,7.97,0.99
1958-02-01,8.4,-4.6,0.6,0.00,0.00,0.00,8.44,0.99
1958-02-02,9.9,-4.7,1.0,0.00,0.00,0.00,9.60,1.18
1958-02-03,8.7,-4.2,0.7,0.00,0.00,0.00,8.49,1.01
