time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm)
2007-12-26,14.5,7.3,10.1,0.00,0.00,0.00,8.50,1.17
2007-12-27,12.4,5.8,8.7,1.10,1.10,0.00,6.95,0.90
2007-12-28,12.8,5.4,8.9,1.70,1.70,0.00,6.64,1.00
2007-12-29,12.0,9.5,10.5,7.30,7.30,0.00,3.19,0.76
2007-12-30,12.2,7.4,9.7,0.00,0.00,0.00,5.36,0.98
2007-12-31,13.6,4.7,9.3,0.40,0.40,0.00,8.39,1.14
2008-01-01,12.4,5.4,8.3,0.00,0.00,0.00,8.05,1.08
2008-01-02,13.8,7.7,10.5,0.20,0.20,0.00,7.64,1.20
2008-01-03,13.7,9.9,11.5,3.10,3.10,0.00,6.27,0.99
2008-01-04,14.2,10.8,12.7,4.90,4.90,0.00,6.94,1.02
2008-01-05,14.8,8.6,11.8,0.00,0.00,0.00,8.02,1.12
2008-01-06,14.8,9.1,12.0,0.30,0.30,0.00,6.92,1.19
2008-01-07,16.1,11.6,13.1,0.00,0.00,0.00,8.68,1.26
2008-01-08,17.2,10.3,13.0,0.00,0.00,0.00,9.46,1.45
2008-01-09,14.6,8.2,11.2,0.00,0.00,0.00,6.94,0.98
2008-01-10,14.5,8.8,11.3,0.00,0.00,0.00,7.12,0.98
2008-01-11,15.1,9.2,11.8,0.00,0.00,0.00,9.11,1.17
2008-01-12,12.6,8.4,10.8,3.90,3.90,0.00,6.00,1.00
2008-01-13,12.5,7.1,9.7,0.00,0.00,0.00,8.67,1.81
2008-01-14,13.7,5.1,9.2,0.00,0.00,0.00,9.04,1.22
2008-01-15,13.9,7.5,10.9,1.60,1.60,0.00,6.46,0.84
2008-01-16,13.8,7.4,10.8,5.50,5.50,0.00,4.93,0.97
2008-01-17,13.5,9.7,11.1,0.00,0.00,0.00,9.24,1.72
2008-01-18,13.9,9.3,11.0,0.00,0.00,0.00,4.61,0.89
2008-01-19,14.0,6.8,10.2,0.00,0.00,0.00,8.88,1.22
2008-01-20,13.5,6.2,9.1,0.00,0.00,0.00,9.17,1.23
2008-01-21,14.2,6.3,9.7,0.00,0.00,0.00,9.42,1.29
2008-01-22,14.0,10.0,11.7,0.00,0.00,0.00,9.25,1.65
2008-01-23,13.7,8.1,10.8,0.00,0.00,0.00,11.54,2.22
2008-01-24,12.2,3.3,7.6,0.00,0.00,0.00,11.51,1.52
2008-01-25,12.7,2.6,7.4,0.00,0.00,0.00,11.50,1.53
2008-01-26,13.5,4.1,8.4,0.00,0.00,0.00,10.21,1.40
2008-01-27,13.6,4.2,8.3,0.00,0.00,0.00,11.42,1.53
2008-01-28,16.0,8.3,11.0,0.00,0.00,0.00,11.56,1.58
2008-01-29,14.3,6.2,10.2,0.00,0.00,0.00,10.72,1.44
2008-01-30,15.0,4.7,9.3,0.00,0.00,0.00,11.56,1.77
2008-01-31,12.8,6.8,9.2,0.00,0.00,0.00,11.01,1.60
2008-02-01,13.9,6.3,10.1,0.00,0.00,0.00,10.13,1.52
2008-02-02,15.2,6.5,10.9,0.00,0.00,0.00,12.00,1.61
2008-02-03,14.1,8.2,10.9,2.00,2.00,0.00,10.21,1.32
2008-02-04,17.2,8.3,11.9,1.20,1.20,0.00,12.33,1.94
2008-02-05,13.8,9.0,10.9,0.00,0.00,0.00,11.51,2.03
2008-02-06,14.7,6.5,9.8,0.00,0.00,0.00,12.97,1.78
2008-02-07,16.9,9.3,12.2,0.00,0.00,0.00,13.24,1.89
2008-02-08,13.7,6.3,9.5,0.00,0.00,0.00,13.84,2.28
2008-02-09,14.1,4.1,8.8,0.00,0.00,0.00,13.56,1.91
2008-02-10,13.9,5.0,9.4,0.00,0.00,0.00,12.97,1.79
2008-02-11,12.3,4.8,8.6,0.20,0.20,0.00,12.14,1.66
2008-02-12,12.1,6.3,8.8,0.50,0.50,0.00,11.87,1.71
2008-02-13,12.6,5.0,8.5,0.00,0.00,0.00,13.12,1.74
2008-02-14,13.8,7.0,10.2,0.00,0.00,0.00,12.52,2.18
2008-02-15,13.7,10.0,11.4,1.00,1.00,0.00,9.60,1.46
2008-02-16,15.0,7.6,10.9,0.10,0.10,0.00,14.68,2.27
2008-02-17,11.3,5.5,8.0,0.20,0.20,0.00,12.68,2.02
2008-02-18,10.7,3.9,7.0,0.00,0.00,0.00,15.03,1.97
2008-02-19,11.7,5.8,8.5,1.60,1.60,0.00,10.97,1.91
2008-02-20,14.1,9.4,11.4,4.60,4.60,0.00,8.56,1.58
2008-02-21,14.8,9.6,11.8,6.10,6.10,0.00,11.11,1.60
2008-02-22,16.2,5.8,11.3,0.00,0.00,0.00,12.18,1.82
2008-02-23,16.9,7.8,12.4,0.00,0.00,0.00,15.27,2.20
2008-02-24,14.2,7.7,10.6,0.00,0.00,0.00,13.16,1.73
2008-02-25,15.5,8.7,11.5,0.00,0.00,0.00,14.04,1.90
2008-02-26,17.4,8.5,12.1,0.00,0.00,0.00,14.80,2.21
2008-02-27,17.4,7.3,11.8,0.00,0.00,0.00,14.52,2.22
2008-02-28,18.9,10.4,13.8,0.00,0.00,0.00,14.17,2.29
2008-02-29,18.6,9.2,13.0,0.00,0.00,0.00,14.63,2.32
2008-03-01,16.5,9.8,13.0,0.00,0.00,0.00,12.38,2.12
2008-03-02,15.9,11.3,13.3,0.00,0.00,0.00,16.52,2.73
2008-03-03,19.6,9.7,13.6,0.00,0.00,0.00,17.43,2.87
2008-03-04,15.1,9.7,12.0,0.00,0.00,0.00,15.77,2.81
2008-03-05,12.5,7.1,9.5,0.60,0.60,0.00,16.30,2.54
2008-03-06,11.1,4.8,7.8,1.20,1.20,0.00,11.37,1.71
2008-03-07,11.9,4.4,8.0,3.50,3.50,0.00,12.99,1.83
2008-03-08,14.3,3.7,9.1,0.30,0.30,0.00,16.74,2.37
2008-03-09,14.3,5.6,10.6,0.30,0.30,0.00,15.07,2.20
2008-03-10,14.8,6.9,11.3,5.30,5.30,0.00,14.31,2.22
2008-03-11,16.4,10.3,13.1,4.60,4.60,0.00,18.60,2.98
2008-03-12,18.1,11.5,14.1,0.00,0.00,0.00,17.02,3.12
2008-03-13,17.2,11.4,13.6,0.00,0.00,0.00,19.02,3.55
2008-03-14,18.7,9.0,13.2,0.00,0.00,0.00,19.02,2.95
2008-03-15,19.5,8.7,13.9,0.00,0.00,0.00,19.19,3.07
2008-03-16,20.0,8.4,13.5,0.70,0.70,0.00,16.08,2.68
2008-03-17,17.8,9.6,13.3,0.00,0.00,0.00,18.40,3.09
2008-03-18,19.1,8.2,13.4,0.00,0.00,0.00,19.81,3.18
2008-03-19,17.9,10.3,13.4,0.00,0.00,0.00,19.86,3.36
2008-03-20,14.5,9.6,11.5,0.00,0.00,0.00,18.12,3.09
2008-03-21,13.5,7.8,10.7,0.00,0.00,0.00,15.27,3.04
2008-03-22,15.4,10.8,13.0,1.90,1.90,0.00,14.24,2.71
2008-03-23,13.9,8.6,10.9,6.60,6.60,0.00,15.57,2.13
2008-03-24,10.7,6.7,8.3,4.80,4.80,0.00,15.99,2.53
2008-03-25,16.0,9.3,12.1,0.60,0.60,0.00,20.25,3.40
2008-03-26,16.4,11.0,13.2,2.40,2.40,0.00,19.11,3.24
2008-03-27,13.7,9.5,11.0,10.40,10.40,0.00,18.15,2.49
2008-03-28,16.9,9.2,12.4,0.00,0.00,0.00,22.45,3.85
2008-03-29,18.3,8.3,12.8,0.00,0.00,0.00,21.38,3.29
2008-03-30,16.2,8.9,12.6,0.00,0.00,0.00,19.36,2.81
2008-03-31,16.7,10.5,12.8,9.90,9.90,0.00,14.40,2.01
2008-04-01,17.7,9.8,13.7,2.50,2.50,0.00,15.52,2.80
2008-04-02,19.0,9.1,13.5,0.00,0.00,0.00,22.76,3.71
2008-04-03,19.4,10.0,14.4,0.00,0.00,0.00,22.76,3.84
2008-04-04,16.8,9.8,12.9,0.00,0.00,0.00,22.04,3.49
2008-04-05,17.4,9.0,12.9,0.00,0.00,0.00,24.16,3.96
2008-04-06,19.2,9.1,13.7,0.00,0.00,0.00,24.40,3.92
2008-04-07,23.1,8.1,15.7,0.00,0.00,0.00,24.06,4.33
2008-04-08,19.9,13.6,16.8,1.60,1.60,0.00,19.58,3.63
2008-04-09,22.3,12.1,16.8,0.00,0.00,0.00,23.11,3.92
2008-04-10,24.0,12.9,18.2,0.30,0.30,0.00,14.74,3.43
2008-04-11,19.7,13.5,16.5,3.30,3.30,0.00,13.80,2.86
2008-04-12,17.1,11.0,13.8,1.10,1.10,0.00,23.97,3.64
2008-04-13,17.6,9.4,13.2,0.00,0.00,0.00,22.74,3.72
2008-04-14,18.2,8.1,12.7,2.30,2.30,0.00,21.23,3.20
2008-04-15,15.5,10.4,12.6,0.00,0.00,0.00,25.23,4.36
2008-04-16,17.4,6.5,12.2,0.00,0.00,0.00,23.29,3.59
2008-04-17,20.8,11.4,16.2,0.50,0.50,0.00,22.06,4.00
2008-04-18,21.6,14.4,17.4,4.20,4.20,0.00,24.21,4.01
2008-04-19,21.2,10.8,16.8,2.70,2.70,0.00,25.29,4.26
2008-04-20,22.4,9.9,16.2,0.70,0.70,0.00,25.48,4.90
2008-04-21,19.0,12.1,15.1,3.10,3.10,0.00,23.18,3.84
2008-04-22,17.6,12.7,14.8,0.70,0.70,0.00,24.27,3.95
2008-04-23,19.7,11.8,15.3,0.00,0.00,0.00,25.86,4.37
2008-04-24,21.3,11.1,15.8,0.00,0.00,0.00,25.14,4.37
2008-04-25,21.4,11.4,16.2,0.00,0.00,0.00,25.73,4.57
2008-04-26,22.0,11.1,16.1,0.00,0.00,0.00,25.79,4.53
2008-04-27,21.7,9.8,16.0,0.00,0.00,0.00,26.46,4.66
2008-04-28,20.0,11.7,15.7,0.00,0.00,0.00,25.60,4.43
2008-04-29,23.2,12.3,17.2,0.00,0.00,0.00,26.38,4.97
2008-04-30,22.4,11.3,17.2,0.00,0.00,0.00,26.31,4.59
2008-05-01,24.5,12.0,17.5,0.00,0.00,0.00,26.77,4.82
2008-05-02,23.9,10.9,17.7,0.00,0.00,0.00,26.67,4.95
2008-05-03,25.3,11.2,18.9,0.00,0.00,0.00,27.27,5.13
2008-05-04,24.3,12.5,19.0,0.00,0.00,0.00,24.74,4.69
2008-05-05,24.4,13.0,19.3,0.00,0.00,0.00,27.09,5.08
2008-05-06,23.2,12.8,18.0,1.90,1.90,0.00,25.18,4.60
2008-05-07,22.6,11.5,17.4,0.00,0.00,0.00,27.15,5.22
2008-05-08,21.5,12.9,17.2,0.00,0.00,0.00,25.55,4.66
2008-05-09,21.2,15.4,17.9,0.00,0.00,0.00,26.36,5.19
2008-05-10,19.8,15.7,17.6,0.70,0.70,0.00,13.19,3.24
2008-05-11,18.5,13.5,16.1,9.20,9.20,0.00,10.34,2.02
2008-05-12,19.9,13.8,16.4,1.80,1.80,0.00,24.70,3.83
2008-05-13,20.1,13.8,16.3,2.60,2.60,0.00,23.18,3.75
2008-05-14,21.1,13.5,17.5,0.00,0.00,0.00,23.75,4.01
2008-05-15,21.9,12.6,17.5,0.00,0.00,0.00,26.95,4.29
2008-05-16,24.2,14.8,19.0,0.00,0.00,0.00,24.45,4.40
2008-05-17,22.6,17.4,19.1,0.00,0.00,0.00,23.13,4.25
2008-05-18,24.4,15.4,19.6,2.10,2.10,0.00,24.64,4.76
2008-05-19,19.1,14.8,16.7,17.30,17.30,0.00,15.05,2.49
2008-05-20,18.9,13.9,16.2,3.40,3.40,0.00,20.16,3.20
2008-05-21,21.5,15.3,18.0,0.00,0.00,0.00,26.38,4.44
2008-05-22,24.2,12.5,18.5,0.00,0.00,0.00,26.21,4.82
2008-05-23,24.5,13.1,19.2,0.00,0.00,0.00,27.06,4.91
2008-05-24,25.5,14.1,19.6,0.00,0.00,0.00,26.69,5.07
2008-05-25,24.3,16.4,20.3,0.00,0.00,0.00,27.80,5.47
2008-05-26,24.3,18.1,20.9,0.00,0.00,0.00,28.01,6.29
2008-05-27,23.4,18.9,20.9,0.00,0.00,0.00,27.73,5.95
2008-05-28,24.1,16.7,20.4,0.00,0.00,0.00,23.08,4.52
2008-05-29,20.0,16.8,18.1,4.00,4.00,0.00,20.07,3.35
2008-05-30,24.7,14.9,19.7,0.00,0.00,0.00,27.80,5.03
2008-05-31,25.2,14.4,20.0,0.00,0.00,0.00,27.84,5.66
2008-06-01,25.9,17.5,21.5,0.00,0.00,0.00,26.13,5.89
2008-06-02,25.6,17.4,21.3,0.00,0.00,0.00,25.06,5.03
2008-06-03,25.1,16.2,20.2,0.90,0.90,0.00,27.22,5.38
2008-06-04,22.6,15.8,19.0,0.50,0.50,0.00,25.72,4.66
2008-06-05,23.9,15.6,19.7,0.30,0.30,0.00,25.12,5.04
2008-06-06,21.1,14.1,17.8,1.80,1.80,0.00,18.51,3.46
2008-06-07,22.4,16.1,18.6,0.00,0.00,0.00,27.20,5.24
2008-06-08,24.0,14.8,18.9,0.00,0.00,0.00,27.71,5.67
2008-06-09,23.9,13.2,18.9,0.00,0.00,0.00,28.36,5.23
2008-06-10,24.9,14.1,19.9,0.00,0.00,0.00,27.48,5.26
2008-06-11,25.2,15.5,20.4,0.00,0.00,0.00,16.04,3.46
2008-06-12,23.3,16.4,19.7,0.50,0.50,0.00,23.61,4.42
2008-06-13,25.2,18.3,21.3,0.20,0.20,0.00,28.44,6.17
2008-06-14,25.1,16.1,20.2,0.10,0.10,0.00,26.41,5.51
2008-06-15,26.5,14.7,20.3,0.00,0.00,0.00,28.72,5.85
2008-06-16,27.8,16.2,22.0,0.00,0.00,0.00,28.65,5.62
2008-06-17,32.1,18.6,25.0,0.00,0.00,0.00,23.80,5.35
2008-06-18,28.7,18.5,23.2,0.00,0.00,0.00,29.06,6.62
2008-06-19,29.7,16.7,22.8,0.00,0.00,0.00,29.64,6.50
2008-06-20,28.2,17.4,23.2,0.00,0.00,0.00,29.54,5.92
2008-06-21,29.3,17.8,24.3,0.00,0.00,0.00,28.71,5.91
2008-06-22,30.5,18.7,25.1,0.00,0.00,0.00,29.16,6.83
2008-06-23,30.1,17.7,24.6,0.00,0.00,0.00,29.46,7.14
2008-06-24,30.3,18.4,24.8,0.00,0.00,0.00,29.74,7.38
2008-06-25,30.7,17.6,24.6,0.00,0.00,0.00,28.83,6.34
2008-06-26,30.4,18.1,25.1,0.00,0.00,0.00,27.46,6.09
2008-06-27,31.3,20.9,26.2,0.00,0.00,0.00,27.77,6.23
2008-06-28,31.8,22.1,27.1,0.10,0.10,0.00,27.59,6.45
2008-06-29,31.3,21.5,26.8,0.00,0.00,0.00,28.23,6.22
2008-06-30,31.4,20.9,26.9,0.00,0.00,0.00,28.17,5.97
2008-07-01,31.7,21.8,27.1,0.00,0.00,0.00,28.74,6.14
2008-07-02,31.8,20.9,26.8,0.10,0.10,0.00,28.69,6.17
2008-07-03,32.1,20.2,26.9,0.00,0.00,0.00,28.71,6.52
2008-07-04,31.0,21.7,25.7,0.00,0.00,0.00,28.66,7.20
2008-07-05,33.4,19.2,25.9,0.00,0.00,0.00,28.99,7.11
2008-07-06,30.3,19.7,25.4,0.00,0.00,0.00,28.53,6.30
2008-07-07,33.8,21.5,27.8,0.00,0.00,0.00,27.92,6.83
2008-07-08,32.2,21.2,26.2,0.00,0.00,0.00,27.79,7.12
2008-07-09,32.6,20.4,26.0,0.00,0.00,0.00,28.61,7.23
2008-07-10,31.5,21.4,26.5,0.00,0.00,0.00,28.53,6.44
2008-07-11,30.7,20.1,25.7,0.00,0.00,0.00,27.39,6.35
2008-07-12,31.0,19.4,25.5,0.00,0.00,0.00,23.79,5.10
2008-07-13,32.7,21.9,27.1,0.00,0.00,0.00,25.92,6.35
2008-07-14,27.6,20.2,23.5,0.00,0.00,0.00,28.29,7.43
2008-07-15,29.6,19.6,24.1,0.60,0.60,0.00,27.26,6.16
2008-07-16,29.6,18.9,24.8,0.00,0.00,0.00,26.51,5.53
2008-07-17,30.4,20.1,25.7,0.00,0.00,0.00,24.75,5.52
2008-07-18,30.5,21.3,25.4,9.60,9.60,0.00,23.00,5.94
2008-07-19,31.0,19.6,24.8,0.00,0.00,0.00,28.13,6.61
2008-07-20,30.8,19.5,25.3,0.00,0.00,0.00,28.16,5.92
2008-07-21,32.9,20.1,26.6,0.00,0.00,0.00,27.53,6.78
2008-07-22,28.1,19.9,23.4,0.00,0.00,0.00,28.18,7.14
2008-07-23,28.0,19.4,23.6,0.00,0.00,0.00,27.05,5.60
2008-07-24,30.8,18.5,24.4,0.00,0.00,0.00,27.00,6.14
2008-07-25,29.6,19.6,24.7,0.00,0.00,0.00,26.82,5.57
2008-07-26,32.1,19.5,26.0,0.00,0.00,0.00,27.46,6.60
2008-07-27,33.3,20.9,26.5,0.00,0.00,0.00,27.14,6.99
2008-07-28,31.3,20.1,25.6,0.00,0.00,0.00,27.44,5.76
2008-07-29,31.1,21.7,26.3,0.00,0.00,0.00,26.16,5.44
2008-07-30,31.6,22.5,27.0,0.00,0.00,0.00,25.69,5.70
2008-07-31,32.0,21.8,27.1,0.00,0.00,0.00,27.01,6.13
2008-08-01,32.7,21.1,27.3,0.00,0.00,0.00,27.04,6.07
2008-08-02,33.1,22.0,28.3,0.00,0.00,0.00,26.82,6.13
2008-08-03,34.6,22.9,28.5,0.00,0.00,0.00,26.69,6.93
2008-08-04,33.5,21.7,27.6,0.00,0.00,0.00,27.05,6.15
2008-08-05,35.2,21.9,28.6,0.00,0.00,0.00,26.59,6.60
2008-08-06,37.0,24.0,30.4,0.00,0.00,0.00,26.52,6.66
2008-08-07,34.5,22.6,28.8,0.00,0.00,0.00,26.42,6.55
2008-08-08,35.5,22.0,28.2,0.00,0.00,0.00,25.56,7.05
2008-08-09,28.7,21.5,24.9,0.00,0.00,0.00,26.30,7.19
2008-08-10,31.0,19.7,24.9,0.00,0.00,0.00,26.23,5.99
2008-08-11,30.4,20.0,25.3,0.00,0.00,0.00,26.01,5.61
2008-08-12,30.4,20.0,25.2,0.00,0.00,0.00,25.59,5.50
2008-08-13,34.4,23.3,27.6,0.00,0.00,0.00,23.73,5.12
2008-08-14,31.8,22.5,27.0,0.00,0.00,0.00,24.36,5.27
2008-08-15,30.3,20.4,24.9,0.00,0.00,0.00,23.99,5.93
2008-08-16,27.1,20.5,23.3,0.00,0.00,0.00,25.34,6.77
2008-08-17,30.9,18.5,24.4,0.00,0.00,0.00,25.55,5.53
2008-08-18,29.4,19.6,24.9,0.00,0.00,0.00,25.23,5.50
2008-08-19,30.9,19.4,25.2,0.00,0.00,0.00,25.21,5.93
2008-08-20,31.9,20.1,26.1,0.00,0.00,0.00,25.01,5.53
2008-08-21,33.0,20.7,26.9,0.00,0.00,0.00,24.81,5.98
2008-08-22,32.4,20.6,26.7,0.00,0.00,0.00,24.86,5.59
2008-08-23,33.2,20.4,26.3,0.00,0.00,0.00,23.82,6.10
2008-08-24,30.9,21.1,25.0,0.00,0.00,0.00,20.97,6.19
2008-08-25,30.4,19.1,24.2,0.00,0.00,0.00,24.78,6.45
2008-08-26,29.5,20.1,24.6,0.00,0.00,0.00,23.96,5.19
2008-08-27,30.0,20.1,25.2,0.00,0.00,0.00,22.29,4.60
2008-08-28,30.2,21.2,25.6,0.00,0.00,0.00,22.41,4.93
2008-08-29,32.0,20.1,26.1,0.00,0.00,0.00,23.19,5.54
2008-08-30,30.7,20.5,26.0,0.00,0.00,0.00,22.93,4.84
2008-08-31,30.8,22.1,26.1,0.00,0.00,0.00,22.42,4.79
2008-09-01,30.7,20.6,25.6,0.00,0.00,0.00,21.17,4.95
2008-09-02,31.5,21.0,25.8,0.00,0.00,0.00,22.25,5.07
2008-09-03,29.8,19.8,25.0,0.00,0.00,0.00,23.04,4.99
2008-09-04,30.0,19.9,24.9,0.00,0.00,0.00,21.32,4.46
2008-09-05,33.5,21.5,27.7,0.00,0.00,0.00,22.08,5.25
2008-09-06,34.9,22.5,29.0,0.00,0.00,0.00,21.68,5.62
2008-09-07,31.7,23.2,27.5,0.00,0.00,0.00,19.68,5.04
2008-09-08,31.1,22.4,26.4,0.00,0.00,0.00,21.31,4.84
2008-09-09,30.8,20.9,25.5,0.00,0.00,0.00,21.54,5.10
2008-09-10,32.3,21.4,26.4,0.00,0.00,0.00,21.52,5.32
2008-09-11,32.5,21.4,26.6,0.00,0.00,0.00,19.72,4.57
2008-09-12,32.2,23.3,27.2,0.80,0.80,0.00,17.46,4.42
2008-09-13,25.3,19.3,23.0,2.50,2.50,0.00,17.50,4.36
2008-09-14,22.1,17.9,19.4,1.00,1.00,0.00,15.39,3.96
2008-09-15,23.0,18.4,20.2,0.20,0.20,0.00,15.24,4.43
2008-09-16,24.8,17.8,20.6,0.00,0.00,0.00,21.01,5.35
2008-09-17,24.2,15.9,20.2,0.00,0.00,0.00,18.36,3.87
2008-09-18,25.5,15.8,21.0,0.00,0.00,0.00,20.06,4.35
2008-09-19,26.2,17.6,21.3,0.00,0.00,0.00,9.69,2.76
2008-09-20,25.9,17.4,21.3,2.30,2.30,0.00,16.28,3.48
2008-09-21,24.3,17.2,20.2,0.70,0.70,0.00,17.37,3.48
2008-09-22,24.5,14.9,19.9,0.70,0.70,0.00,19.16,3.65
2008-09-23,19.0,17.2,18.4,16.80,16.80,0.00,9.21,1.79
2008-09-24,23.1,15.9,19.1,0.40,0.40,0.00,17.87,3.15
2008-09-25,22.5,15.0,18.8,0.00,0.00,0.00,17.39,3.63
2008-09-26,22.1,14.1,18.1,0.00,0.00,0.00,17.37,3.20
2008-09-27,22.3,13.4,17.8,0.00,0.00,0.00,16.91,3.10
2008-09-28,21.9,12.7,17.6,0.70,0.70,0.00,16.59,2.97
2008-09-29,20.7,13.3,17.6,0.80,0.80,0.00,16.83,2.78
2008-09-30,22.6,14.1,18.2,0.00,0.00,0.00,16.64,2.96
2008-10-01,23.3,14.9,18.7,0.00,0.00,0.00,18.53,3.72
2008-10-02,22.9,15.5,18.8,0.70,0.70,0.00,14.24,3.00
2008-10-03,22.2,16.3,18.8,3.10,3.10,0.00,13.71,2.58
2008-10-04,17.8,14.6,16.0,0.00,0.00,0.00,16.36,4.21
2008-10-05,20.2,13.5,16.5,0.00,0.00,0.00,12.00,2.62
2008-10-06,23.2,12.5,17.6,0.00,0.00,0.00,17.54,3.08
2008-10-07,22.7,13.6,18.5,0.00,0.00,0.00,16.84,3.11
2008-10-08,23.3,14.1,18.4,0.00,0.00,0.00,15.60,2.77
2008-10-09,22.0,16.4,19.1,0.20,0.20,0.00,13.15,2.35
2008-10-10,23.4,17.0,19.8,0.30,0.30,0.00,15.02,2.88
2008-10-11,24.0,16.0,19.6,0.00,0.00,0.00,15.97,3.17
2008-10-12,23.6,15.3,19.0,0.00,0.00,0.00,16.14,3.18
2008-10-13,25.1,13.4,19.1,0.00,0.00,0.00,15.49,2.94
2008-10-14,24.2,15.1,19.6,0.00,0.00,0.00,15.69,2.82
2008-10-15,24.5,17.1,20.2,0.00,0.00,0.00,13.91,2.57
2008-10-16,25.0,15.3,19.8,0.10,0.10,0.00,13.89,2.79
2008-10-17,23.5,17.3,19.8,0.00,0.00,0.00,12.88,2.57
2008-10-18,23.8,16.0,19.5,0.20,0.20,0.00,14.51,2.66
2008-10-19,22.9,15.8,19.1,0.90,0.90,0.00,13.72,2.53
2008-10-20,23.4,15.8,19.5,0.20,0.20,0.00,13.20,2.53
2008-10-21,22.7,17.1,19.7,0.40,0.40,0.00,12.68,2.22
2008-10-22,21.0,18.1,19.0,18.90,18.90,0.00,8.69,1.43
2008-10-23,22.2,15.9,19.2,1.10,1.10,0.00,11.34,1.97
2008-10-24,23.0,17.0,19.6,0.00,0.00,0.00,12.05,2.11
2008-10-25,22.4,15.3,18.3,4.90,4.90,0.00,9.23,1.62
2008-10-26,21.9,17.2,19.1,2.30,2.30,0.00,11.96,2.02
2008-10-27,22.3,16.8,19.0,0.00,0.00,0.00,12.52,2.11
2008-10-28,20.6,16.8,18.5,8.00,8.00,0.00,9.86,1.63
2008-10-29,21.7,16.3,18.5,5.10,5.10,0.00,10.80,2.26
2008-10-30,17.0,14.2,15.6,1.70,1.70,0.00,10.21,3.05
2008-10-31,19.3,15.4,16.7,16.90,16.90,0.00,4.01,1.77
2008-11-01,20.3,14.7,17.0,0.00,0.00,0.00,12.81,2.24
2008-11-02,21.4,15.4,17.9,0.00,0.00,0.00,13.39,2.34
2008-11-03,22.3,14.9,18.1,0.00,0.00,0.00,12.73,2.24
2008-11-04,20.5,15.5,17.6,25.80,25.80,0.00,9.80,1.85
2008-11-05,18.0,13.5,15.5,0.40,0.40,0.00,9.73,1.80
2008-11-06,16.9,11.5,13.8,0.90,0.90,0.00,9.90,1.68
2008-11-07,17.3,11.1,13.5,0.80,0.80,0.00,10.68,1.69
2008-11-08,17.6,11.2,13.9,2.90,2.90,0.00,9.10,1.36
2008-11-09,18.7,11.5,14.9,2.30,2.30,0.00,11.03,1.70
2008-11-10,18.7,10.3,14.9,0.00,0.00,0.00,10.98,1.65
2008-11-11,17.8,11.1,15.0,0.90,0.90,0.00,9.76,1.46
2008-11-12,19.3,12.6,15.6,0.00,0.00,0.00,8.88,1.47
2008-11-13,16.2,11.9,14.3,3.20,3.20,0.00,8.24,1.37
2008-11-14,16.1,11.3,13.3,0.70,0.70,0.00,8.78,1.44
2008-11-15,15.3,10.3,12.2,7.00,7.00,0.00,8.19,1.18
2008-11-16,16.0,9.9,12.9,3.80,3.80,0.00,6.69,1.12
2008-11-17,17.7,11.7,14.4,0.00,0.00,0.00,9.77,1.47
2008-11-18,17.2,9.6,13.4,0.00,0.00,0.00,9.94,1.49
2008-11-19,16.9,10.1,13.4,0.00,0.00,0.00,8.78,1.38
2008-11-20,17.1,8.3,13.1,0.00,0.00,0.00,9.67,1.51
2008-11-21,16.7,12.3,14.3,0.00,0.00,0.00,7.63,2.14
2008-11-22,15.5,11.5,13.9,0.00,0.00,0.00,9.60,2.90
2008-11-23,12.2,9.3,11.1,0.00,0.00,0.00,9.23,2.69
2008-11-24,14.9,8.4,11.5,11.40,11.40,0.00,6.09,1.13
2008-11-25,12.1,9.1,10.7,8.40,8.40,0.00,2.76,0.61
2008-11-26,14.2,6.4,9.9,0.10,0.10,0.00,7.92,1.20
2008-11-27,15.1,6.7,11.2,18.60,18.60,0.00,4.77,0.89
2008-11-28,16.0,10.3,13.4,10.90,10.90,0.00,6.48,1.15
2008-11-29,16.0,10.7,13.4,1.50,1.50,0.00,7.14,2.08
2008-11-30,16.1,11.5,13.9,3.10,3.10,0.00,8.02,2.15
2008-12-01,13.9,10.9,12.0,2.80,2.80,0.00,7.59,2.03
2008-12-02,12.6,9.3,10.7,1.50,1.50,0.00,5.50,1.09
2008-12-03,11.3,8.1,9.2,0.00,0.00,0.00,9.14,1.75
2008-12-04,14.8,6.6,10.4,0.00,0.00,0.00,8.46,1.51
2008-12-05,14.5,12.0,13.2,4.20,4.20,0.00,3.64,1.36
2008-12-06,15.6,8.3,12.0,0.10,0.10,0.00,8.25,1.27
2008-12-07,14.7,8.7,11.2,0.00,0.00,0.00,7.65,1.16
2008-12-08,13.9,6.0,9.7,0.00,0.00,0.00,6.79,1.28
2008-12-09,13.5,9.8,12.0,6.80,6.80,0.00,2.15,0.96
2008-12-10,14.6,11.6,13.2,1.70,1.70,0.00,6.99,0.94
2008-12-11,12.3,6.7,9.6,5.60,5.60,0.00,5.81,1.18
2008-12-12,10.3,6.8,8.7,2.80,2.80,0.00,6.18,1.91
2008-12-13,13.6,8.6,10.8,0.90,0.90,0.00,8.15,1.94
2008-12-14,13.5,9.0,11.0,7.40,7.40,0.00,4.06,0.98
2008-12-15,12.4,7.8,9.9,10.40,10.40,0.00,6.39,0.85
